time,type,price,size
2024-11-08 00:00:00.068098,TRADE,6007.25,1
2024-11-08 00:00:00.080105,TRADE,6007.25,1
2024-11-08 00:00:00.224194,TRADE,6007.5,1
2024-11-08 00:00:00.447533,TRADE,6007.25,1
2024-11-08 00:00:00.741351,TRADE,6007.25,2
2024-11-08 00:00:00.741404,TRADE,6007.25,1
2024-11-08 00:00:00.741700,TRADE,6007.25,1
2024-11-08 00:00:00.742228,TRADE,6007.25,1
2024-11-08 00:00:00.742522,TRADE,6007.25,1
2024-11-08 00:00:00.742696,TRADE,6007.25,1
2024-11-08 00:00:00.743585,TRADE,6007.25,2
2024-11-08 00:00:02.785824,TRADE,6007.25,1
2024-11-08 00:00:03.868290,TRADE,6007.5,1
2024-11-08 00:00:03.868506,TRADE,6007.5,30
2024-11-08 00:00:06.225516,TRADE,6007.5,1
2024-11-08 00:00:06.260265,TRADE,6007.5,1
2024-11-08 00:00:07.865300,TRADE,6007.5,1
2024-11-08 00:00:14.034418,TRADE,6007.5,2
2024-11-08 00:00:14.105068,TRADE,6007.5,2
2024-11-08 00:00:18.107261,TRADE,6007.5,1
2024-11-08 00:00:19.875749,TRADE,6007.5,1
2024-11-08 00:00:21.945059,TRADE,6007.25,5
2024-11-08 00:00:21.945311,TRADE,6007.25,3
2024-11-08 00:00:21.945614,TRADE,6007.25,2
2024-11-08 00:00:21.945823,TRADE,6007.25,1
2024-11-08 00:00:21.947233,TRADE,6007.25,1
2024-11-08 00:00:32.126193,TRADE,6007.5,1
2024-11-08 00:00:35.999283,TRADE,6007.25,9
2024-11-08 00:00:36.304072,TRADE,6007.25,1
2024-11-08 00:00:36.304301,TRADE,6007.25,3
2024-11-08 00:00:36.304572,TRADE,6007.25,1
2024-11-08 00:00:36.304774,TRADE,6007.25,1
2024-11-08 00:00:36.321539,TRADE,6007.25,1
2024-11-08 00:00:43.475275,TRADE,6007.25,3
2024-11-08 00:00:43.475434,TRADE,6007.25,1
2024-11-08 00:00:43.475484,TRADE,6007.25,3
2024-11-08 00:00:43.475563,TRADE,6007.25,4
2024-11-08 00:00:43.475814,TRADE,6007.25,1
2024-11-08 00:00:43.476656,TRADE,6007.25,1
2024-11-08 00:00:43.476829,TRADE,6007.25,1
2024-11-08 00:00:43.477033,TRADE,6007.25,1
2024-11-08 00:00:43.477184,TRADE,6007.25,1
2024-11-08 00:00:43.670792,TRADE,6007.25,1
2024-11-08 00:00:43.670958,TRADE,6007.25,2
2024-11-08 00:00:44.577265,TRADE,6007.25,2
2024-11-08 00:00:44.579075,TRADE,6007.25,1
2024-11-08 00:00:44.692399,TRADE,6007.25,1
2024-11-08 00:00:49.625628,TRADE,6007.5,6
2024-11-08 00:00:49.626136,TRADE,6007.5,1
2024-11-08 00:00:53.270946,TRADE,6007.5,1
2024-11-08 00:01:01.651433,TRADE,6007.5,2
2024-11-08 00:01:01.651744,TRADE,6007.5,6
2024-11-08 00:01:01.652083,TRADE,6007.5,1
2024-11-08 00:01:02.541292,TRADE,6007.5,1
2024-11-08 00:01:04.391258,TRADE,6007.75,1
2024-11-08 00:01:04.391272,TRADE,6007.75,1
2024-11-08 00:01:04.391272,TRADE,6007.75,1
2024-11-08 00:01:04.391559,TRADE,6007.5,2
2024-11-08 00:01:04.392004,TRADE,6007.5,1
2024-11-08 00:01:04.392208,TRADE,6007.5,1
2024-11-08 00:01:05.663211,TRADE,6007.25,1
2024-11-08 00:01:05.663588,TRADE,6007.5,2
2024-11-08 00:01:09.542247,TRADE,6007.5,1
2024-11-08 00:01:10.746739,TRADE,6007.5,5
2024-11-08 00:01:10.746876,TRADE,6007.5,3
2024-11-08 00:01:10.747036,TRADE,6007.5,10
2024-11-08 00:01:10.748624,TRADE,6007.5,1
2024-11-08 00:01:11.296300,TRADE,6007.5,1
2024-11-08 00:01:11.302037,TRADE,6007.5,1
2024-11-08 00:01:12.432630,TRADE,6007.5,1
2024-11-08 00:01:12.787885,TRADE,6007.5,1
2024-11-08 00:01:12.788095,TRADE,6007.5,3
2024-11-08 00:01:12.788142,TRADE,6007.5,1
2024-11-08 00:01:12.788397,TRADE,6007.5,1
2024-11-08 00:01:21.496545,TRADE,6007.75,2
2024-11-08 00:01:21.496881,TRADE,6007.75,18
2024-11-08 00:01:21.497765,TRADE,6007.75,3
2024-11-08 00:01:21.507641,TRADE,6007.75,1
2024-11-08 00:01:21.507826,TRADE,6007.75,1
2024-11-08 00:01:22.665440,TRADE,6007.75,1
2024-11-08 00:01:22.746358,TRADE,6007.75,1
2024-11-08 00:01:22.746572,TRADE,6007.75,1
2024-11-08 00:01:22.746609,TRADE,6007.75,1
2024-11-08 00:01:22.746644,TRADE,6007.75,3
2024-11-08 00:01:26.658835,TRADE,6008.0,2
2024-11-08 00:01:26.658850,TRADE,6008.0,1
2024-11-08 00:01:26.658850,TRADE,6008.0,2
2024-11-08 00:01:28.046698,TRADE,6007.75,1
2024-11-08 00:01:29.244638,TRADE,6008.0,1
2024-11-08 00:01:30.969304,TRADE,6008.0,2
2024-11-08 00:01:33.866150,TRADE,6008.0,1
2024-11-08 00:01:34.488599,TRADE,6008.0,1
2024-11-08 00:01:34.488779,TRADE,6008.0,1
2024-11-08 00:01:34.488851,TRADE,6008.0,1
2024-11-08 00:01:34.488851,TRADE,6008.0,1
2024-11-08 00:01:34.488895,TRADE,6008.0,1
2024-11-08 00:01:34.488935,TRADE,6008.0,1
2024-11-08 00:01:34.489028,TRADE,6008.0,1
2024-11-08 00:01:34.489110,TRADE,6008.0,1
2024-11-08 00:01:34.489490,TRADE,6008.0,1
2024-11-08 00:01:34.489714,TRADE,6008.0,1
2024-11-08 00:01:34.489828,TRADE,6008.0,1
