time,type,price,size
2024-12-20 00:00:36.867581,TRADE,5871.5,1
2024-12-20 00:00:57.084486,TRADE,5871.25,1
2024-12-20 00:00:57.742036,TRADE,5871.0,1
2024-12-20 00:01:10.133212,TRADE,5872.0,1
2024-12-20 00:02:12.214114,TRADE,5873.0,3
2024-12-20 00:02:12.214114,TRADE,5873.25,1
2024-12-20 00:02:12.214114,TRADE,5873.5,1
2024-12-20 00:04:47.853544,TRADE,5871.0,1
2024-12-20 00:04:48.814858,TRADE,5870.75,1
2024-12-20 00:05:00.203335,TRADE,5869.5,1
2024-12-20 00:05:03.650754,TRADE,5868.75,1
2024-12-20 00:05:20.824971,TRADE,5869.25,1
2024-12-20 00:05:59.501533,TRADE,5869.0,1
2024-12-20 00:06:03.977291,TRADE,5868.5,1
2024-12-20 00:06:03.977291,TRADE,5868.25,1
2024-12-20 00:06:03.977291,TRADE,5868.0,3
2024-12-20 00:06:07.201951,TRADE,5869.5,2
2024-12-20 00:06:34.377491,TRADE,5869.25,3
2024-12-20 00:06:40.972140,TRADE,5869.0,1
2024-12-20 00:07:45.867677,TRADE,5868.0,1
2024-12-20 00:07:45.945539,TRADE,5868.25,1
2024-12-20 00:08:00.609720,TRADE,5867.5,1
2024-12-20 00:08:00.706209,TRADE,5867.75,1
2024-12-20 00:08:00.711939,TRADE,5868.0,2
2024-12-20 00:08:00.819545,TRADE,5868.5,1
2024-12-20 00:08:00.874989,TRADE,5868.75,5
2024-12-20 00:08:00.887215,TRADE,5868.75,1
2024-12-20 00:08:00.899438,TRADE,5868.75,1
2024-12-20 00:08:00.911671,TRADE,5868.75,1
2024-12-20 00:08:00.923903,TRADE,5868.75,1
2024-12-20 00:08:00.936118,TRADE,5868.75,1
2024-12-20 00:08:00.948343,TRADE,5868.75,1
2024-12-20 00:08:00.960402,TRADE,5869.0,3
2024-12-20 00:08:00.971294,TRADE,5869.0,2
2024-12-20 00:08:00.983511,TRADE,5869.0,1
2024-12-20 00:08:01.123673,TRADE,5868.75,1
2024-12-20 00:08:01.135922,TRADE,5869.0,5
2024-12-20 00:08:01.147431,TRADE,5868.75,1
2024-12-20 00:08:01.147431,TRADE,5869.0,1
2024-12-20 00:08:01.150351,TRADE,5868.75,3
2024-12-20 00:08:01.150684,TRADE,5868.75,1
2024-12-20 00:08:01.150734,TRADE,5868.75,1
2024-12-20 00:08:01.150770,TRADE,5868.75,1
2024-12-20 00:08:01.157900,TRADE,5869.0,3
2024-12-20 00:08:06.456286,TRADE,5868.75,1
2024-12-20 00:08:11.621680,TRADE,5869.0,1
2024-12-20 00:08:48.284865,TRADE,5869.0,1
2024-12-20 00:08:49.266056,TRADE,5869.0,1
2024-12-20 00:08:49.266257,TRADE,5868.75,1
2024-12-20 00:09:22.796111,TRADE,5867.75,1
2024-12-20 00:09:38.765989,TRADE,5866.75,1
2024-12-20 00:09:39.128120,TRADE,5866.25,1
2024-12-20 00:09:39.141101,TRADE,5866.25,4
2024-12-20 00:09:39.157880,TRADE,5865.75,1
2024-12-20 00:09:39.159177,TRADE,5865.75,1
2024-12-20 00:09:39.574551,TRADE,5865.0,1
2024-12-20 00:09:39.574585,TRADE,5865.0,1
2024-12-20 00:09:39.587247,TRADE,5865.0,1
2024-12-20 00:09:39.587287,TRADE,5865.0,1
2024-12-20 00:09:39.587370,TRADE,5865.0,1
2024-12-20 00:09:39.696051,TRADE,5865.0,1
2024-12-20 00:09:39.696088,TRADE,5865.0,1
2024-12-20 00:09:39.756738,TRADE,5865.0,5
2024-12-20 00:09:39.789386,TRADE,5865.0,1
2024-12-20 00:09:39.936382,TRADE,5865.0,1
2024-12-20 00:09:39.936493,TRADE,5865.0,1
2024-12-20 00:09:40.013586,TRADE,5865.0,4
2024-12-20 00:09:40.108000,TRADE,5865.0,1
2024-12-20 00:09:40.131184,TRADE,5865.0,1
2024-12-20 00:09:40.431995,TRADE,5865.0,9
2024-12-20 00:09:40.432179,TRADE,5865.0,5
2024-12-20 00:09:40.451090,TRADE,5865.0,1
2024-12-20 00:09:40.451218,TRADE,5865.0,2
2024-12-20 00:09:40.451218,TRADE,5865.0,1
2024-12-20 00:09:40.451255,TRADE,5865.0,1
2024-12-20 00:09:40.451549,TRADE,5865.0,3
2024-12-20 00:09:40.451909,TRADE,5865.0,1
2024-12-20 00:09:40.458991,TRADE,5865.0,2
2024-12-20 00:09:40.459923,TRADE,5865.0,1
2024-12-20 00:09:40.615689,TRADE,5865.0,1
2024-12-20 00:09:40.626430,TRADE,5865.0,1
2024-12-20 00:09:40.626658,TRADE,5865.0,2
2024-12-20 00:09:41.154349,TRADE,5865.0,3
2024-12-20 00:09:41.159811,TRADE,5865.0,1
2024-12-20 00:09:41.168767,TRADE,5865.0,1
2024-12-20 00:09:41.168990,TRADE,5865.0,2
2024-12-20 00:09:42.310682,TRADE,5864.5,1
2024-12-20 00:09:43.019569,TRADE,5864.75,2
2024-12-20 00:09:43.019569,TRADE,5864.5,4
2024-12-20 00:09:43.019569,TRADE,5864.25,3
2024-12-20 00:09:43.019569,TRADE,5864.0,1
2024-12-20 00:09:43.019584,TRADE,5864.0,2
2024-12-20 00:09:43.390835,TRADE,5865.0,1
2024-12-20 00:09:57.847515,TRADE,5864.0,1
2024-12-20 00:10:14.464625,TRADE,5865.25,1
2024-12-20 00:10:19.190520,TRADE,5865.75,1
2024-12-20 00:10:29.078468,TRADE,5865.0,2
2024-12-20 00:10:46.710440,TRADE,5865.0,1
