time,type,price,size
2024-12-15 23:00:00.026497,TRADE,6055.5,98
2024-12-15 23:00:00.041491,TRADE,6055.25,1
2024-12-15 23:00:00.046157,TRADE,6054.5,1
2024-12-15 23:00:00.053243,TRADE,6055.5,1
2024-12-15 23:00:00.055227,TRADE,6054.5,1
2024-12-15 23:00:00.059682,TRADE,6055.5,2
2024-12-15 23:00:00.072521,TRADE,6055.0,1
2024-12-15 23:00:00.072521,TRADE,6054.75,1
2024-12-15 23:00:00.076348,TRADE,6055.0,1
2024-12-15 23:00:00.077775,TRADE,6055.0,1
2024-12-15 23:00:00.079105,TRADE,6055.0,1
2024-12-15 23:00:00.081348,TRADE,6055.0,1
2024-12-15 23:00:00.084149,TRADE,6055.0,1
2024-12-15 23:00:00.142540,TRADE,6055.0,1
2024-12-15 23:00:00.176083,TRADE,6054.75,1
2024-12-15 23:00:00.191640,TRADE,6054.75,1
2024-12-15 23:00:00.200479,TRADE,6054.75,1
2024-12-15 23:00:00.201205,TRADE,6054.75,1
2024-12-15 23:00:00.207061,TRADE,6054.75,1
2024-12-15 23:00:00.234450,TRADE,6054.75,1
2024-12-15 23:00:00.235703,TRADE,6054.75,1
2024-12-15 23:00:00.237364,TRADE,6054.75,1
2024-12-15 23:00:00.237892,TRADE,6054.75,1
2024-12-15 23:00:00.262320,TRADE,6055.0,1
2024-12-15 23:00:00.271770,TRADE,6055.0,1
2024-12-15 23:00:00.398955,TRADE,6055.0,1
2024-12-15 23:00:00.596443,TRADE,6054.75,2
2024-12-15 23:00:00.658602,TRADE,6054.5,1
2024-12-15 23:00:00.661412,TRADE,6055.0,1
2024-12-15 23:00:00.666256,TRADE,6055.0,2
2024-12-15 23:00:00.696544,TRADE,6055.0,1
2024-12-15 23:00:00.710277,TRADE,6055.25,2
2024-12-15 23:00:00.871471,TRADE,6055.25,2
2024-12-15 23:00:00.871471,TRADE,6055.5,3
2024-12-15 23:00:00.899415,TRADE,6055.5,1
2024-12-15 23:00:00.939060,TRADE,6055.5,1
2024-12-15 23:00:00.940521,TRADE,6055.25,1
2024-12-15 23:00:00.946765,TRADE,6055.25,3
2024-12-15 23:00:00.946765,TRADE,6055.0,1
2024-12-15 23:00:00.990935,TRADE,6055.0,2
2024-12-15 23:00:01.016514,TRADE,6055.25,2
2024-12-15 23:00:01.042036,TRADE,6055.0,1
2024-12-15 23:00:01.048255,TRADE,6055.0,1
2024-12-15 23:00:01.130710,TRADE,6055.5,1
2024-12-15 23:00:01.561337,TRADE,6055.0,1
2024-12-15 23:00:01.598707,TRADE,6055.25,1
2024-12-15 23:00:01.664691,TRADE,6055.25,2
2024-12-15 23:00:01.714247,TRADE,6055.25,3
2024-12-15 23:00:01.714247,TRADE,6055.5,3
