time,type,price,size
2024-11-15 00:00:14.795410,TRADE,5966.75,1
2024-11-15 00:00:14.795597,TRADE,5966.75,1
2024-11-15 00:00:15.302465,TRADE,5966.75,1
2024-11-15 00:00:15.303367,TRADE,5967.0,1
2024-11-15 00:00:15.784421,TRADE,5966.75,1
2024-11-15 00:00:17.251040,TRADE,5966.75,1
2024-11-15 00:00:17.600955,TRADE,5966.75,3
2024-11-15 00:00:17.795151,TRADE,5966.75,6
2024-11-15 00:00:20.805239,TRADE,5966.75,1
2024-11-15 00:00:24.161608,TRADE,5966.75,10
2024-11-15 00:00:27.280929,TRADE,5967.0,3
2024-11-15 00:00:27.281485,TRADE,5967.0,1
2024-11-15 00:00:27.281719,TRADE,5967.0,1
2024-11-15 00:00:29.427197,TRADE,5967.0,1
2024-11-15 00:00:29.427540,TRADE,5967.0,2
2024-11-15 00:00:29.428018,TRADE,5967.0,1
2024-11-15 00:00:29.584196,TRADE,5967.0,2
2024-11-15 00:00:30.764279,TRADE,5967.0,1
2024-11-15 00:00:32.397058,TRADE,5966.75,6
2024-11-15 00:00:32.733907,TRADE,5966.5,1
2024-11-15 00:00:33.103626,TRADE,5966.5,2
2024-11-15 00:00:33.103711,TRADE,5966.5,1
2024-11-15 00:00:33.103711,TRADE,5966.5,3
2024-11-15 00:00:34.256842,TRADE,5966.25,2
2024-11-15 00:00:34.257219,TRADE,5966.25,1
2024-11-15 00:00:35.469197,TRADE,5966.25,2
2024-11-15 00:00:35.469226,TRADE,5966.25,1
2024-11-15 00:00:35.469730,TRADE,5966.25,1
2024-11-15 00:00:35.909282,TRADE,5966.0,1
2024-11-15 00:00:35.909294,TRADE,5966.0,2
2024-11-15 00:00:36.251761,TRADE,5966.0,1
2024-11-15 00:00:36.252140,TRADE,5966.0,1
2024-11-15 00:00:36.252503,TRADE,5966.0,10
2024-11-15 00:00:37.784622,TRADE,5965.75,1
2024-11-15 00:00:37.784636,TRADE,5965.75,2
2024-11-15 00:00:37.784636,TRADE,5965.75,2
2024-11-15 00:00:37.784980,TRADE,5965.75,4
2024-11-15 00:00:37.785386,TRADE,5965.75,1
2024-11-15 00:00:37.785591,TRADE,5965.75,1
2024-11-15 00:00:40.059567,TRADE,5965.75,1
2024-11-15 00:00:40.227471,TRADE,5965.75,1
2024-11-15 00:00:40.227683,TRADE,5965.75,1
2024-11-15 00:00:40.227961,TRADE,5965.75,1
2024-11-15 00:00:40.602256,TRADE,5965.5,1
2024-11-15 00:00:40.602269,TRADE,5965.5,1
2024-11-15 00:00:40.602269,TRADE,5965.5,1
2024-11-15 00:00:40.602269,TRADE,5965.5,1
2024-11-15 00:00:40.603127,TRADE,5965.75,1
2024-11-15 00:00:40.603351,TRADE,5965.75,1
2024-11-15 00:00:40.603394,TRADE,5965.75,1
2024-11-15 00:00:42.469681,TRADE,5966.0,8
2024-11-15 00:00:44.170394,TRADE,5966.25,2
2024-11-15 00:00:44.170584,TRADE,5966.25,3
2024-11-15 00:00:44.632386,TRADE,5966.25,1
2024-11-15 00:00:44.632715,TRADE,5966.25,1
2024-11-15 00:00:44.633104,TRADE,5966.25,1
2024-11-15 00:00:44.992449,TRADE,5966.5,7
2024-11-15 00:00:46.912474,TRADE,5966.5,1
2024-11-15 00:00:48.439894,TRADE,5966.5,2
2024-11-15 00:00:52.246213,TRADE,5966.5,5
2024-11-15 00:00:55.251561,TRADE,5966.25,1
2024-11-15 00:00:57.751955,TRADE,5966.5,7
2024-11-15 00:00:57.753050,TRADE,5966.5,1
2024-11-15 00:00:57.753253,TRADE,5966.5,1
2024-11-15 00:00:58.630622,TRADE,5966.25,1
2024-11-15 00:00:59.784684,TRADE,5966.0,1
2024-11-15 00:01:00.344325,TRADE,5966.0,3
2024-11-15 00:01:10.500320,TRADE,5966.0,4
2024-11-15 00:01:10.500578,TRADE,5966.0,7
2024-11-15 00:01:12.353161,TRADE,5966.0,5
2024-11-15 00:01:12.986213,TRADE,5966.0,1
2024-11-15 00:01:14.251716,TRADE,5966.0,1
2024-11-15 00:01:15.242380,TRADE,5966.25,4
2024-11-15 00:01:15.619762,TRADE,5966.5,1
2024-11-15 00:01:16.270325,TRADE,5966.25,1
2024-11-15 00:01:16.270673,TRADE,5966.25,1
2024-11-15 00:01:16.270850,TRADE,5966.25,1
2024-11-15 00:01:17.542779,TRADE,5966.5,4
2024-11-15 00:01:20.097249,TRADE,5966.5,1
2024-11-15 00:01:21.784905,TRADE,5966.25,2
2024-11-15 00:01:22.187009,TRADE,5966.25,1
2024-11-15 00:01:22.187368,TRADE,5966.25,1
2024-11-15 00:01:22.602359,TRADE,5966.0,2
2024-11-15 00:01:22.653731,TRADE,5966.25,2
2024-11-15 00:01:22.653941,TRADE,5966.25,1
2024-11-15 00:01:22.654164,TRADE,5966.25,1
2024-11-15 00:01:22.848171,TRADE,5966.25,1
2024-11-15 00:01:24.660555,TRADE,5966.25,1
2024-11-15 00:01:24.975305,TRADE,5966.5,1
2024-11-15 00:01:26.328352,TRADE,5966.0,2
2024-11-15 00:01:26.659049,TRADE,5966.25,1
2024-11-15 00:01:27.705064,TRADE,5966.25,1
2024-11-15 00:01:30.269924,TRADE,5966.5,2
2024-11-15 00:01:30.988850,TRADE,5966.25,1
2024-11-15 00:01:32.008606,TRADE,5966.25,1
2024-11-15 00:01:32.009198,TRADE,5966.5,2
2024-11-15 00:01:33.251856,TRADE,5966.25,1
2024-11-15 00:01:34.333409,TRADE,5966.25,1
2024-11-15 00:01:34.333502,TRADE,5966.25,2
2024-11-15 00:01:34.866680,TRADE,5966.25,2
2024-11-15 00:01:34.866680,TRADE,5966.5,14
2024-11-15 00:01:34.867528,TRADE,5966.5,14
2024-11-15 00:01:34.867839,TRADE,5966.5,2
2024-11-15 00:01:34.868046,TRADE,5966.5,1
2024-11-15 00:01:34.868239,TRADE,5966.5,1
2024-11-15 00:01:35.073628,TRADE,5966.5,1
2024-11-15 00:01:35.773188,TRADE,5966.25,10
2024-11-15 00:01:38.485117,TRADE,5966.25,1
2024-11-15 00:01:39.732757,TRADE,5966.25,1
2024-11-15 00:01:40.235175,TRADE,5966.25,1
2024-11-15 00:01:43.785056,TRADE,5966.0,1
2024-11-15 00:01:47.161222,TRADE,5966.5,1
2024-11-15 00:01:47.211192,TRADE,5966.5,4
2024-11-15 00:01:47.211377,TRADE,5966.5,1
2024-11-15 00:01:47.211442,TRADE,5966.5,2
2024-11-15 00:01:50.424043,TRADE,5966.5,8
2024-11-15 00:01:50.452215,TRADE,5966.75,8
2024-11-15 00:01:51.993069,TRADE,5967.0,2
2024-11-15 00:01:51.993295,TRADE,5967.0,2
2024-11-15 00:01:51.993610,TRADE,5967.0,1
2024-11-15 00:01:52.252068,TRADE,5966.75,1
2024-11-15 00:01:52.711210,TRADE,5967.0,1
2024-11-15 00:01:52.711461,TRADE,5967.0,1
2024-11-15 00:01:56.693690,TRADE,5967.0,2
2024-11-15 00:01:59.079498,TRADE,5966.75,8
2024-11-15 00:01:59.079989,TRADE,5966.75,1
2024-11-15 00:01:59.080201,TRADE,5966.75,1
2024-11-15 00:01:59.080770,TRADE,5966.75,1
2024-11-15 00:02:02.797707,TRADE,5966.75,1
2024-11-15 00:02:04.602588,TRADE,5966.5,1
2024-11-15 00:02:05.785178,TRADE,5966.5,1
2024-11-15 00:02:05.785441,TRADE,5966.5,1
2024-11-15 00:02:09.922686,TRADE,5966.5,1
2024-11-15 00:02:11.252368,TRADE,5966.5,1
2024-11-15 00:02:15.952786,TRADE,5966.75,7
2024-11-15 00:02:15.953258,TRADE,5966.75,1
2024-11-15 00:02:15.953448,TRADE,5966.75,1
2024-11-15 00:02:15.953665,TRADE,5966.75,1
2024-11-15 00:02:16.288039,TRADE,5966.75,1
2024-11-15 00:02:17.327777,TRADE,5967.0,2
2024-11-15 00:02:18.618375,TRADE,5967.25,3
2024-11-15 00:02:18.618567,TRADE,5967.25,1
2024-11-15 00:02:23.856271,TRADE,5967.25,6
2024-11-15 00:02:23.856631,TRADE,5967.25,1
2024-11-15 00:02:23.856716,TRADE,5967.25,1
2024-11-15 00:02:23.856850,TRADE,5967.25,1
2024-11-15 00:02:23.858170,TRADE,5967.25,1
2024-11-15 00:02:23.858206,TRADE,5967.25,1
2024-11-15 00:02:23.858465,TRADE,5967.25,1
2024-11-15 00:02:24.837034,TRADE,5967.25,1
2024-11-15 00:02:27.784798,TRADE,5967.5,1
2024-11-15 00:02:27.784812,TRADE,5967.5,1
2024-11-15 00:02:27.784812,TRADE,5967.5,1
2024-11-15 00:02:27.784894,TRADE,5967.5,3
2024-11-15 00:02:27.785281,TRADE,5967.5,1
2024-11-15 00:02:30.252762,TRADE,5967.25,1
2024-11-15 00:02:32.531150,TRADE,5967.5,1
2024-11-15 00:02:32.690640,TRADE,5967.25,6
2024-11-15 00:02:34.969404,TRADE,5967.25,2
2024-11-15 00:02:38.510523,TRADE,5967.0,1
2024-11-15 00:02:40.164790,TRADE,5967.25,2
2024-11-15 00:02:44.700744,TRADE,5967.0,6
2024-11-15 00:02:45.272545,TRADE,5967.0,1
2024-11-15 00:02:45.747714,TRADE,5967.0,1
2024-11-15 00:02:46.602802,TRADE,5967.0,2
2024-11-15 00:02:49.252790,TRADE,5967.0,1
2024-11-15 00:02:49.785445,TRADE,5967.0,1
2024-11-15 00:02:50.656670,TRADE,5967.0,2
2024-11-15 00:02:51.491918,TRADE,5967.0,1
2024-11-15 00:02:51.492126,TRADE,5967.0,1
2024-11-15 00:02:51.978294,TRADE,5967.0,1
2024-11-15 00:02:54.063908,TRADE,5967.0,1
2024-11-15 00:02:54.064113,TRADE,5967.0,1
2024-11-15 00:02:56.957299,TRADE,5967.0,5
2024-11-15 00:02:59.689337,TRADE,5967.25,1
2024-11-15 00:02:59.689680,TRADE,5967.25,1
2024-11-15 00:02:59.882052,TRADE,5967.0,1
2024-11-15 00:03:00.933614,TRADE,5967.25,1
2024-11-15 00:03:00.933830,TRADE,5967.25,1
2024-11-15 00:03:03.807609,TRADE,5967.25,5
2024-11-15 00:03:03.807827,TRADE,5967.25,1
2024-11-15 00:03:03.807909,TRADE,5967.25,1
2024-11-15 00:03:05.547455,TRADE,5967.0,8
2024-11-15 00:03:05.549068,TRADE,5967.0,1
2024-11-15 00:03:08.253035,TRADE,5966.75,2
2024-11-15 00:03:11.785641,TRADE,5967.0,2
2024-11-15 00:03:27.253184,TRADE,5967.0,1
2024-11-15 00:03:28.602930,TRADE,5967.0,1
2024-11-15 00:03:33.223274,TRADE,5967.25,1
2024-11-15 00:03:33.785735,TRADE,5967.0,1
2024-11-15 00:03:34.428436,TRADE,5967.25,1
2024-11-15 00:03:34.770759,TRADE,5967.25,5
2024-11-15 00:03:35.187922,TRADE,5967.25,1
2024-11-15 00:03:38.622290,TRADE,5967.5,1
2024-11-15 00:03:40.038340,TRADE,5967.25,7
2024-11-15 00:03:41.628749,TRADE,5967.0,1
2024-11-15 00:03:42.000766,TRADE,5967.25,3
2024-11-15 00:03:46.253441,TRADE,5967.0,1
2024-11-15 00:03:55.000784,TRADE,5967.25,3
2024-11-15 00:03:55.001000,TRADE,5967.25,1
2024-11-15 00:03:55.001080,TRADE,5967.25,5
2024-11-15 00:03:55.001275,TRADE,5967.25,3
2024-11-15 00:03:55.785920,TRADE,5967.25,1
2024-11-15 00:03:57.753498,TRADE,5967.25,1
2024-11-15 00:03:57.753686,TRADE,5967.25,2
2024-11-15 00:04:00.203170,TRADE,5967.0,4
2024-11-15 00:04:00.203287,TRADE,5967.0,1
2024-11-15 00:04:00.203540,TRADE,5967.0,1
2024-11-15 00:04:00.522272,TRADE,5967.25,1
2024-11-15 00:04:00.522342,TRADE,5967.25,2
2024-11-15 00:04:00.522490,TRADE,5967.25,1
2024-11-15 00:04:00.522524,TRADE,5967.25,1
2024-11-15 00:04:01.316244,TRADE,5967.25,1
2024-11-15 00:04:01.316270,TRADE,5967.25,1
2024-11-15 00:04:01.506927,TRADE,5967.25,4
2024-11-15 00:04:01.515427,TRADE,5967.0,2
2024-11-15 00:04:01.522299,TRADE,5967.0,1
2024-11-15 00:04:03.019046,TRADE,5967.0,3
2024-11-15 00:04:03.183494,TRADE,5967.0,1
2024-11-15 00:04:05.253616,TRADE,5967.0,2
2024-11-15 00:04:06.965781,TRADE,5967.0,2
2024-11-15 00:04:10.371150,TRADE,5967.25,5
2024-11-15 00:04:10.371352,TRADE,5967.25,1
2024-11-15 00:04:10.603138,TRADE,5967.0,2
2024-11-15 00:04:13.742737,TRADE,5967.0,5
2024-11-15 00:04:14.363549,TRADE,5967.25,2
2024-11-15 00:04:15.094541,TRADE,5967.25,1
2024-11-15 00:04:15.094576,TRADE,5967.25,2
2024-11-15 00:04:15.094759,TRADE,5967.25,3
2024-11-15 00:04:15.096669,TRADE,5967.25,1
2024-11-15 00:04:17.786138,TRADE,5967.25,1
2024-11-15 00:04:18.787640,TRADE,5967.25,4
2024-11-15 00:04:21.968605,TRADE,5967.25,1
2024-11-15 00:04:24.253826,TRADE,5967.0,1
2024-11-15 00:04:39.675535,TRADE,5967.25,1
2024-11-15 00:04:39.786731,TRADE,5967.0,2
2024-11-15 00:04:43.254014,TRADE,5967.0,1
2024-11-15 00:04:50.403277,TRADE,5967.25,1
2024-11-15 00:04:52.603359,TRADE,5967.0,3
2024-11-15 00:04:52.603605,TRADE,5967.0,2
2024-11-15 00:04:53.709250,TRADE,5967.0,2
2024-11-15 00:04:53.709476,TRADE,5967.0,6
2024-11-15 00:04:53.854033,TRADE,5966.75,1
2024-11-15 00:04:56.178015,TRADE,5966.75,1
2024-11-15 00:04:56.480571,TRADE,5966.75,1
2024-11-15 00:04:56.995354,TRADE,5967.0,2
2024-11-15 00:04:56.995685,TRADE,5967.0,9
2024-11-15 00:04:59.526673,TRADE,5967.25,5
2024-11-15 00:04:59.526905,TRADE,5967.25,1
2024-11-15 00:04:59.526952,TRADE,5967.25,1
2024-11-15 00:05:01.786383,TRADE,5967.25,1
2024-11-15 00:05:01.786598,TRADE,5967.25,1
2024-11-15 00:05:01.786633,TRADE,5967.25,1
2024-11-15 00:05:01.786910,TRADE,5967.25,3
2024-11-15 00:05:02.254153,TRADE,5967.0,1
2024-11-15 00:05:02.511576,TRADE,5967.25,1
2024-11-15 00:05:02.511841,TRADE,5967.25,4
2024-11-15 00:05:06.038217,TRADE,5967.25,1
2024-11-15 00:05:10.901044,TRADE,5967.0,1
2024-11-15 00:05:11.216404,TRADE,5967.0,1
2024-11-15 00:05:13.029282,TRADE,5967.0,1
2024-11-15 00:05:14.593981,TRADE,5967.25,1
2024-11-15 00:05:21.254386,TRADE,5967.0,1
2024-11-15 00:05:21.698340,TRADE,5967.25,1
2024-11-15 00:05:23.786941,TRADE,5967.0,2
2024-11-15 00:05:25.140278,TRADE,5967.25,1
2024-11-15 00:05:25.140380,TRADE,5967.25,2
2024-11-15 00:05:25.140380,TRADE,5967.25,2
2024-11-15 00:05:25.140412,TRADE,5967.25,1
2024-11-15 00:05:25.140789,TRADE,5967.25,1
2024-11-15 00:05:25.793725,TRADE,5967.0,1
2024-11-15 00:05:28.067311,TRADE,5967.0,6
2024-11-15 00:05:31.289485,TRADE,5967.0,1
2024-11-15 00:05:31.289735,TRADE,5967.0,1
2024-11-15 00:05:31.568874,TRADE,5967.0,2
2024-11-15 00:05:33.391873,TRADE,5966.75,1
2024-11-15 00:05:33.392239,TRADE,5966.75,7
2024-11-15 00:05:34.608316,TRADE,5966.5,3
2024-11-15 00:05:37.545424,TRADE,5966.5,1
2024-11-15 00:05:40.254752,TRADE,5966.5,1
2024-11-15 00:05:42.998852,TRADE,5966.75,1
2024-11-15 00:05:43.658143,TRADE,5966.75,1
2024-11-15 00:05:45.519972,TRADE,5966.75,1
2024-11-15 00:05:45.786665,TRADE,5966.5,1
2024-11-15 00:05:46.911387,TRADE,5966.5,1
2024-11-15 00:05:46.911561,TRADE,5966.5,12
2024-11-15 00:05:50.664588,TRADE,5966.25,5
2024-11-15 00:05:50.690515,TRADE,5966.0,1
2024-11-15 00:05:50.690825,TRADE,5966.25,1
2024-11-15 00:05:50.822478,TRADE,5966.25,1
2024-11-15 00:05:53.005426,TRADE,5966.5,4
2024-11-15 00:05:53.005515,TRADE,5966.5,3
2024-11-15 00:05:53.005733,TRADE,5966.5,9
2024-11-15 00:05:54.386601,TRADE,5966.5,6
2024-11-15 00:05:54.688113,TRADE,5966.5,1
2024-11-15 00:05:55.005731,TRADE,5966.5,2
2024-11-15 00:05:59.254928,TRADE,5966.5,1
2024-11-15 00:06:02.699595,TRADE,5966.5,1
2024-11-15 00:06:02.699749,TRADE,5966.5,1
2024-11-15 00:06:02.699986,TRADE,5966.5,1
2024-11-15 00:06:04.696967,TRADE,5966.75,3
2024-11-15 00:06:04.697054,TRADE,5966.75,1
2024-11-15 00:06:04.697054,TRADE,5966.75,2
2024-11-15 00:06:04.697054,TRADE,5966.75,1
2024-11-15 00:06:04.698179,TRADE,5966.75,5
2024-11-15 00:06:04.699538,TRADE,5966.75,2
2024-11-15 00:06:04.699952,TRADE,5966.75,1
2024-11-15 00:06:07.786865,TRADE,5966.75,1
2024-11-15 00:06:08.719318,TRADE,5966.75,1
2024-11-15 00:06:15.110953,TRADE,5967.0,8
2024-11-15 00:06:16.608646,TRADE,5966.75,2
2024-11-15 00:06:18.255129,TRADE,5966.75,1
2024-11-15 00:06:18.539049,TRADE,5967.0,1
2024-11-15 00:06:19.762954,TRADE,5967.0,1
2024-11-15 00:06:22.553121,TRADE,5967.0,5
2024-11-15 00:06:22.553705,TRADE,5967.0,1
2024-11-15 00:06:26.154498,TRADE,5967.0,2
2024-11-15 00:06:26.154579,TRADE,5967.0,2
2024-11-15 00:06:26.154740,TRADE,5967.0,4
2024-11-15 00:06:26.155062,TRADE,5967.0,1
2024-11-15 00:06:26.155097,TRADE,5967.0,1
2024-11-15 00:06:26.155438,TRADE,5967.0,1
2024-11-15 00:06:26.155872,TRADE,5967.0,1
2024-11-15 00:06:29.786955,TRADE,5966.75,1
2024-11-15 00:06:37.255421,TRADE,5966.75,1
2024-11-15 00:06:40.246950,TRADE,5966.75,1
2024-11-15 00:06:42.057819,TRADE,5966.75,1
2024-11-15 00:06:42.499131,TRADE,5966.75,1
2024-11-15 00:06:42.508289,TRADE,5966.75,1
2024-11-15 00:06:47.813094,TRADE,5966.75,1
2024-11-15 00:06:51.787124,TRADE,5966.75,1
2024-11-15 00:06:55.407941,TRADE,5966.75,1
2024-11-15 00:06:55.407994,TRADE,5966.75,2
2024-11-15 00:06:56.255615,TRADE,5966.5,1
2024-11-15 00:06:58.612258,TRADE,5966.75,2
2024-11-15 00:06:58.612972,TRADE,5966.75,1
2024-11-15 00:07:00.410781,TRADE,5966.75,1
2024-11-15 00:07:01.061592,TRADE,5966.75,1
2024-11-15 00:07:01.061766,TRADE,5966.75,1
2024-11-15 00:07:01.061796,TRADE,5966.75,1
2024-11-15 00:07:01.952354,TRADE,5966.75,1
2024-11-15 00:07:09.961095,TRADE,5966.75,2
2024-11-15 00:07:09.961137,TRADE,5966.75,2
2024-11-15 00:07:09.961210,TRADE,5966.75,7
2024-11-15 00:07:09.961983,TRADE,5966.75,2
2024-11-15 00:07:12.778452,TRADE,5966.5,5
2024-11-15 00:07:12.778607,TRADE,5966.5,2
2024-11-15 00:07:13.787237,TRADE,5966.5,1
2024-11-15 00:07:15.255770,TRADE,5966.5,1
2024-11-15 00:07:20.147407,TRADE,5966.5,1
2024-11-15 00:07:20.147711,TRADE,5966.5,1
2024-11-15 00:07:20.268746,TRADE,5966.25,1
2024-11-15 00:07:25.086332,TRADE,5966.5,4
2024-11-15 00:07:25.086688,TRADE,5966.5,1
2024-11-15 00:07:26.449661,TRADE,5966.25,1
2024-11-15 00:07:30.277858,TRADE,5966.5,8
2024-11-15 00:07:30.278327,TRADE,5966.5,1
2024-11-15 00:07:30.557786,TRADE,5966.5,12
2024-11-15 00:07:30.558764,TRADE,5966.5,7
2024-11-15 00:07:30.558875,TRADE,5966.5,1
2024-11-15 00:07:30.558875,TRADE,5966.5,1
2024-11-15 00:07:30.558912,TRADE,5966.5,1
2024-11-15 00:07:30.920366,TRADE,5966.5,1
2024-11-15 00:07:33.361457,TRADE,5966.75,8
2024-11-15 00:07:34.256005,TRADE,5966.75,1
2024-11-15 00:07:35.787884,TRADE,5966.75,1
2024-11-15 00:07:38.793435,TRADE,5967.0,1
2024-11-15 00:07:40.612522,TRADE,5966.75,2
2024-11-15 00:07:53.256284,TRADE,5966.75,1
2024-11-15 00:07:57.787566,TRADE,5966.75,1
2024-11-15 00:08:03.273792,TRADE,5967.0,2
2024-11-15 00:08:03.274143,TRADE,5967.0,5
2024-11-15 00:08:03.274446,TRADE,5967.0,1
2024-11-15 00:08:03.287289,TRADE,5967.0,1
2024-11-15 00:08:09.118911,TRADE,5967.25,1
2024-11-15 00:08:09.119290,TRADE,5967.0,1
2024-11-15 00:08:09.178570,TRADE,5967.25,3
2024-11-15 00:08:09.574962,TRADE,5967.0,1
2024-11-15 00:08:12.256471,TRADE,5967.0,1
2024-11-15 00:08:15.116823,TRADE,5967.0,1
2024-11-15 00:08:19.787742,TRADE,5967.0,1
2024-11-15 00:08:20.419675,TRADE,5967.25,1
2024-11-15 00:08:22.612616,TRADE,5967.0,1
2024-11-15 00:08:23.412004,TRADE,5967.0,1
2024-11-15 00:08:24.200716,TRADE,5967.0,1
2024-11-15 00:08:25.412188,TRADE,5967.25,1
2024-11-15 00:08:31.256634,TRADE,5966.75,1
2024-11-15 00:08:32.371297,TRADE,5966.75,2
2024-11-15 00:08:38.829461,TRADE,5966.75,1
2024-11-15 00:08:38.829722,TRADE,5966.75,4
2024-11-15 00:08:41.261609,TRADE,5966.5,1
2024-11-15 00:08:41.787848,TRADE,5966.5,2
2024-11-15 00:08:43.297671,TRADE,5966.5,1
2024-11-15 00:08:43.299039,TRADE,5966.5,2
2024-11-15 00:08:43.299218,TRADE,5966.5,1
2024-11-15 00:08:43.299323,TRADE,5966.5,1
2024-11-15 00:08:43.299384,TRADE,5966.5,3
2024-11-15 00:08:45.190633,TRADE,5966.5,1
2024-11-15 00:08:46.212917,TRADE,5966.25,6
2024-11-15 00:08:46.213200,TRADE,5966.25,14
2024-11-15 00:08:46.391810,TRADE,5966.25,4
2024-11-15 00:08:47.776597,TRADE,5966.25,1
2024-11-15 00:08:47.782063,TRADE,5966.0,1
2024-11-15 00:08:47.782441,TRADE,5966.0,31
2024-11-15 00:08:47.782594,TRADE,5966.0,1
2024-11-15 00:08:47.782625,TRADE,5966.0,1
2024-11-15 00:08:47.782701,TRADE,5966.0,2
2024-11-15 00:08:47.807014,TRADE,5965.75,1
2024-11-15 00:08:48.023380,TRADE,5965.75,1
2024-11-15 00:08:48.041180,TRADE,5966.0,1
2024-11-15 00:08:48.196211,TRADE,5966.0,2
2024-11-15 00:08:50.149912,TRADE,5966.0,1
2024-11-15 00:08:50.260257,TRADE,5965.75,1
2024-11-15 00:08:51.731853,TRADE,5966.0,1
2024-11-15 00:08:51.731909,TRADE,5966.0,3
2024-11-15 00:08:51.731974,TRADE,5966.0,3
2024-11-15 00:08:51.731974,TRADE,5966.0,2
2024-11-15 00:08:51.732133,TRADE,5966.0,1
2024-11-15 00:08:51.732170,TRADE,5966.0,1
2024-11-15 00:08:51.732272,TRADE,5966.0,4
2024-11-15 00:08:51.735004,TRADE,5966.0,1
2024-11-15 00:08:51.735343,TRADE,5966.0,1
2024-11-15 00:08:51.739558,TRADE,5966.0,2
2024-11-15 00:08:52.036153,TRADE,5966.0,1
2024-11-15 00:08:52.333565,TRADE,5966.0,1
2024-11-15 00:08:58.814149,TRADE,5966.0,1
2024-11-15 00:09:00.282954,TRADE,5965.75,1
2024-11-15 00:09:03.788002,TRADE,5965.75,1
2024-11-15 00:09:03.797730,TRADE,5965.75,13
2024-11-15 00:09:03.807025,TRADE,5965.75,1
2024-11-15 00:09:04.612816,TRADE,5965.5,2
2024-11-15 00:09:04.612828,TRADE,5965.5,1
2024-11-15 00:09:05.653518,TRADE,5965.75,1
2024-11-15 00:09:09.265240,TRADE,5965.5,1
2024-11-15 00:09:09.265642,TRADE,5965.5,1
2024-11-15 00:09:12.218174,TRADE,5965.75,2
2024-11-15 00:09:12.218376,TRADE,5965.75,5
2024-11-15 00:09:12.218444,TRADE,5965.75,1
2024-11-15 00:09:12.218516,TRADE,5965.75,1
2024-11-15 00:09:12.218516,TRADE,5965.75,4
2024-11-15 00:09:12.218724,TRADE,5965.75,1
2024-11-15 00:09:12.219014,TRADE,5965.75,1
2024-11-15 00:09:12.219218,TRADE,5965.75,1
2024-11-15 00:09:12.251409,TRADE,5965.75,1
2024-11-15 00:09:12.538492,TRADE,5965.5,1
2024-11-15 00:09:13.445067,TRADE,5965.5,10
2024-11-15 00:09:13.445352,TRADE,5965.5,4
